symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
LENDETH,0.00000000,0.000,0.00000000,0.00137174,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIBTC,0.00000000,0.000,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIETH,0.00000000,0.000,0.00000000,0.00040308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WABIBNB,0.00000000,0.000,0.00000000,0.00024130,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
LTCETH,0.00146000,3.770,0.03976447,0.03875000,0.04019000,0.56000000,0.04019000,2.84400000,0.04020000,1.75300000,0.03873000,0.04063000,0.03862000,3462.24100000,137.67416969,1694760138070,1694846538070,16008474,16011079,2606
LTCUSDT,2.72000000,4.311,64.98127445,63.09000000,65.81000000,1.00000000,65.81000000,93.75300000,65.82000000,142.46600000,63.09000000,67.05000000,62.84000000,558536.69900000,36294426.52550000,1694760200401,1694846600401,306876261,306962179,85919
LTCBNB,0.00930000,3.131,0.30418697,0.29710000,0.30630000,1.30500000,0.30610000,12.15700000,0.30630000,6.85100000,0.29700000,0.31070000,0.29650000,1859.25400000,565.56083830,1694760197105,1694846597105,11291386,11293250,1865
TNBBTC,0.00000000,0.000,0.00000000,0.00000007,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
TNBETH,0.00000000,0.000,0.00000000,0.00000752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
WAVESBTC,0.00000120,2.037,0.00005957,0.00005900,0.00006010,1249.79000000,0.00006010,12908.89000000,0.00006020,582.00000000,0.00005890,0.00006090,0.00005850,178019.48000000,10.60481384,1694760165926,1694846565926,45770690,45772249,1560
WAVESETH,0.00001700,1.775,0.00096990,0.00096700,0.00097500,40.00000000,0.00097100,1354.39000000,0.00097400,15.29000000,0.00095800,0.00098400,0.00095700,4036.15000000,3.91465996,1694760194520,1694846594520,5717143,5717202,60
WAVESBNB,0.00000000,0.000,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOBTC,0.00000000,0.000,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOETH,0.00000000,0.000,0.00000000,0.00003197,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
GTOBNB,0.00000000,0.000,0.00000000,0.00035200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ICXBTC,0.00000032,5.136,0.00000655,0.00000626,0.00000655,46.00000000,0.00000656,1725.00000000,0.00000660,46.00000000,0.00000623,0.00000671,0.00000618,179694.00000000,1.17633401,1694760170667,1694846570667,32789542,32789956,415
ICXETH,0.00000000,0.000,0.00000000,0.00011790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ICXBNB,0.00000000,0.000,0.00000000,0.00465400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTBTC,0.00000000,0.000,0.00000000,0.00000032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTETH,0.00000000,0.000,0.00000000,0.00000225,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
OSTBNB,0.00000000,0.000,0.00000000,0.00052500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
ELFBTC,-0.00000005,-0.375,0.00001335,0.00001332,0.00001327,31.00000000,0.00001328,994.00000000,0.00001331,107.00000000,0.00001332,0.00001349,0.00001317,432419.00000000,5.77147313,1694760199897,1694846599897,18833076,18833843,768
ELFETH,-0.00000360,-1.653,0.00021636,0.00021770,0.00021420,125.00000000,0.00021490,390.00000000,0.00021530,567.00000000,0.00021780,0.00021900,0.00021420,312754.00000000,67.66617310,1694759878903,1694846278903,5603779,5604022,244
AIONBTC,0.00000000,0.000,0.00000000,0.00000139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
AIONETH,0.00000000,0.000,0.00000000,0.00002645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689573709926,1689660109926,-1,-1,0
